440558,NLY3413 ,10951    ,866    ,36.829 ,23.867 ,322,309      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.829 ,23.867 ,322,311      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.829 ,23.867 ,322,315      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.829 ,23.867 ,322,315      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.829 ,23.867 ,322,318      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.831 ,23.865 ,322,319      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.831 ,23.865 ,322,322      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.831 ,23.865 ,322,323      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.831 ,23.865 ,322,324      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.831 ,23.865 ,322,329      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.831 ,23.865 ,322,331      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10951    ,866    ,36.831 ,23.865 ,322,331      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10958    ,866    ,36.835 ,23.861 ,322,334      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10958    ,866    ,36.835 ,23.861 ,322,335      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10958    ,866    ,36.835 ,23.861 ,322,338      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10958    ,866    ,36.835 ,23.861 ,321,339      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10958    ,866    ,36.836 ,23.860 ,321,341      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10958    ,866    ,36.836 ,23.860 ,321,343      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10958    ,866    ,36.837 ,23.859 ,321,349      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10958    ,866    ,36.837 ,23.859 ,321,354      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10958    ,866    ,36.838 ,23.858 ,321,359      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10958    ,866    ,36.838 ,23.858 ,321,360      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10958    ,866    ,36.838 ,23.858 ,321,361      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
4062d5,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
440558,NLY3413 ,10958    ,866    ,36.838 ,23.858 ,321,361      
3c4868,        ,0        ,0      ,0.000  ,0.000  ,0  ,1        
